month,total.total,timeRange.start,timeRange.end
2017-09-19T00:00:00.000Z,163614,2017-09-19T00:00:00.000Z,2017-09-20T00:00:00.000Z
2017-09-20T00:00:00.000Z,152601,2017-09-20T00:00:00.000Z,2017-09-21T00:00:00.000Z
2017-09-21T00:00:00.000Z,149122,2017-09-21T00:00:00.000Z,2017-09-22T00:00:00.000Z
2017-09-22T00:00:00.000Z,136630,2017-09-22T00:00:00.000Z,2017-09-23T00:00:00.000Z
2017-09-23T00:00:00.000Z,138823,2017-09-23T00:00:00.000Z,2017-09-24T00:00:00.000Z
2017-09-24T00:00:00.000Z,150347,2017-09-24T00:00:00.000Z,2017-09-25T00:00:00.000Z
2017-09-25T00:00:00.000Z,144400,2017-09-25T00:00:00.000Z,2017-09-26T00:00:00.000Z
2017-09-26T00:00:00.000Z,148621,2017-09-26T00:00:00.000Z,2017-09-27T00:00:00.000Z
2017-09-27T00:00:00.000Z,142719,2017-09-27T00:00:00.000Z,2017-09-28T00:00:00.000Z
2017-09-28T00:00:00.000Z,149301,2017-09-28T00:00:00.000Z,2017-09-29T00:00:00.000Z
2017-09-29T00:00:00.000Z,146536,2017-09-29T00:00:00.000Z,2017-09-30T00:00:00.000Z
2017-09-30T00:00:00.000Z,149576,2017-09-30T00:00:00.000Z,2017-10-01T00:00:00.000Z
2017-10-01T00:00:00.000Z,162097,2017-10-01T00:00:00.000Z,2017-10-02T00:00:00.000Z
2017-10-02T00:00:00.000Z,154942,2017-10-02T00:00:00.000Z,2017-10-03T00:00:00.000Z
2017-10-03T00:00:00.000Z,161820,2017-10-03T00:00:00.000Z,2017-10-04T00:00:00.000Z
2017-10-04T00:00:00.000Z,152515,2017-10-04T00:00:00.000Z,2017-10-05T00:00:00.000Z
2017-10-05T00:00:00.000Z,144204,2017-10-05T00:00:00.000Z,2017-10-06T00:00:00.000Z
2017-10-06T00:00:00.000Z,134246,2017-10-06T00:00:00.000Z,2017-10-07T00:00:00.000Z
2017-10-07T00:00:00.000Z,145607,2017-10-07T00:00:00.000Z,2017-10-08T00:00:00.000Z
2017-10-08T00:00:00.000Z,139472,2017-10-08T00:00:00.000Z,2017-10-09T00:00:00.000Z
2017-10-09T00:00:00.000Z,150683,2017-10-09T00:00:00.000Z,2017-10-10T00:00:00.000Z
2017-10-10T00:00:00.000Z,161586,2017-10-10T00:00:00.000Z,2017-10-11T00:00:00.000Z
2017-10-11T00:00:00.000Z,159805,2017-10-11T00:00:00.000Z,2017-10-12T00:00:00.000Z
2017-10-12T00:00:00.000Z,152561,2017-10-12T00:00:00.000Z,2017-10-13T00:00:00.000Z
2017-10-13T00:00:00.000Z,140710,2017-10-13T00:00:00.000Z,2017-10-14T00:00:00.000Z
2017-10-14T00:00:00.000Z,134922,2017-10-14T00:00:00.000Z,2017-10-15T00:00:00.000Z
2017-10-15T00:00:00.000Z,142952,2017-10-15T00:00:00.000Z,2017-10-16T00:00:00.000Z
2017-10-16T00:00:00.000Z,149822,2017-10-16T00:00:00.000Z,2017-10-17T00:00:00.000Z
2017-10-17T00:00:00.000Z,148087,2017-10-17T00:00:00.000Z,2017-10-18T00:00:00.000Z
2017-10-18T00:00:00.000Z,146274,2017-10-18T00:00:00.000Z,2017-10-19T00:00:00.000Z
2017-10-19T00:00:00.000Z,138150,2017-10-19T00:00:00.000Z,2017-10-20T00:00:00.000Z
2017-10-20T00:00:00.000Z,137528,2017-10-20T00:00:00.000Z,2017-10-21T00:00:00.000Z
2017-10-21T00:00:00.000Z,136486,2017-10-21T00:00:00.000Z,2017-10-22T00:00:00.000Z
2017-10-22T00:00:00.000Z,153229,2017-10-22T00:00:00.000Z,2017-10-23T00:00:00.000Z
2017-10-23T00:00:00.000Z,162114,2017-10-23T00:00:00.000Z,2017-10-24T00:00:00.000Z
2017-10-24T00:00:00.000Z,156447,2017-10-24T00:00:00.000Z,2017-10-25T00:00:00.000Z
2017-10-25T00:00:00.000Z,174029,2017-10-25T00:00:00.000Z,2017-10-26T00:00:00.000Z
2017-10-26T00:00:00.000Z,154078,2017-10-26T00:00:00.000Z,2017-10-27T00:00:00.000Z
2017-10-27T00:00:00.000Z,155627,2017-10-27T00:00:00.000Z,2017-10-28T00:00:00.000Z
2017-10-28T00:00:00.000Z,149849,2017-10-28T00:00:00.000Z,2017-10-29T00:00:00.000Z
2017-10-29T00:00:00.000Z,153111,2017-10-29T00:00:00.000Z,2017-10-30T00:00:00.000Z
2017-10-30T00:00:00.000Z,178350,2017-10-30T00:00:00.000Z,2017-10-31T00:00:00.000Z
2017-10-31T00:00:00.000Z,163322,2017-10-31T00:00:00.000Z,2017-11-01T00:00:00.000Z
2017-11-01T00:00:00.000Z,164832,2017-11-01T00:00:00.000Z,2017-11-02T00:00:00.000Z
2017-11-02T00:00:00.000Z,159322,2017-11-02T00:00:00.000Z,2017-11-03T00:00:00.000Z
2017-11-03T00:00:00.000Z,148880,2017-11-03T00:00:00.000Z,2017-11-04T00:00:00.000Z
2017-11-04T00:00:00.000Z,138478,2017-11-04T00:00:00.000Z,2017-11-05T00:00:00.000Z
2017-11-05T00:00:00.000Z,144196,2017-11-05T00:00:00.000Z,2017-11-06T00:00:00.000Z
2017-11-06T00:00:00.000Z,155951,2017-11-06T00:00:00.000Z,2017-11-07T00:00:00.000Z
2017-11-07T00:00:00.000Z,167767,2017-11-07T00:00:00.000Z,2017-11-08T00:00:00.000Z
2017-11-08T00:00:00.000Z,160582,2017-11-08T00:00:00.000Z,2017-11-09T00:00:00.000Z
2017-11-09T00:00:00.000Z,144823,2017-11-09T00:00:00.000Z,2017-11-10T00:00:00.000Z
2017-11-10T00:00:00.000Z,142503,2017-11-10T00:00:00.000Z,2017-11-11T00:00:00.000Z
2017-11-11T00:00:00.000Z,138762,2017-11-11T00:00:00.000Z,2017-11-12T00:00:00.000Z
2017-11-12T00:00:00.000Z,154625,2017-11-12T00:00:00.000Z,2017-11-13T00:00:00.000Z
2017-11-13T00:00:00.000Z,177210,2017-11-13T00:00:00.000Z,2017-11-14T00:00:00.000Z
2017-11-14T00:00:00.000Z,169769,2017-11-14T00:00:00.000Z,2017-11-15T00:00:00.000Z
2017-11-15T00:00:00.000Z,153509,2017-11-15T00:00:00.000Z,2017-11-16T00:00:00.000Z
2017-11-16T00:00:00.000Z,150568,2017-11-16T00:00:00.000Z,2017-11-17T00:00:00.000Z
2017-11-17T00:00:00.000Z,149076,2017-11-17T00:00:00.000Z,2017-11-18T00:00:00.000Z
2017-11-18T00:00:00.000Z,135968,2017-11-18T00:00:00.000Z,2017-11-19T00:00:00.000Z
2017-11-19T00:00:00.000Z,152577,2017-11-19T00:00:00.000Z,2017-11-20T00:00:00.000Z
2017-11-20T00:00:00.000Z,154328,2017-11-20T00:00:00.000Z,2017-11-21T00:00:00.000Z
2017-11-21T00:00:00.000Z,148030,2017-11-21T00:00:00.000Z,2017-11-22T00:00:00.000Z
2017-11-22T00:00:00.000Z,144719,2017-11-22T00:00:00.000Z,2017-11-23T00:00:00.000Z
2017-11-23T00:00:00.000Z,135793,2017-11-23T00:00:00.000Z,2017-11-24T00:00:00.000Z
2017-11-24T00:00:00.000Z,151187,2017-11-24T00:00:00.000Z,2017-11-25T00:00:00.000Z
2017-11-25T00:00:00.000Z,138899,2017-11-25T00:00:00.000Z,2017-11-26T00:00:00.000Z
2017-11-26T00:00:00.000Z,164993,2017-11-26T00:00:00.000Z,2017-11-27T00:00:00.000Z
2017-11-27T00:00:00.000Z,187938,2017-11-27T00:00:00.000Z,2017-11-28T00:00:00.000Z
2017-11-28T00:00:00.000Z,161487,2017-11-28T00:00:00.000Z,2017-11-29T00:00:00.000Z
2017-11-29T00:00:00.000Z,165308,2017-11-29T00:00:00.000Z,2017-11-30T00:00:00.000Z
2017-11-30T00:00:00.000Z,158619,2017-11-30T00:00:00.000Z,2017-12-01T00:00:00.000Z
2017-12-01T00:00:00.000Z,151926,2017-12-01T00:00:00.000Z,2017-12-02T00:00:00.000Z
2017-12-02T00:00:00.000Z,162814,2017-12-02T00:00:00.000Z,2017-12-03T00:00:00.000Z
2017-12-03T00:00:00.000Z,227931,2017-12-03T00:00:00.000Z,2017-12-04T00:00:00.000Z
2017-12-04T00:00:00.000Z,185747,2017-12-04T00:00:00.000Z,2017-12-05T00:00:00.000Z
2017-12-05T00:00:00.000Z,181267,2017-12-05T00:00:00.000Z,2017-12-06T00:00:00.000Z
2017-12-06T00:00:00.000Z,181770,2017-12-06T00:00:00.000Z,2017-12-07T00:00:00.000Z
2017-12-07T00:00:00.000Z,172560,2017-12-07T00:00:00.000Z,2017-12-08T00:00:00.000Z
2017-12-08T00:00:00.000Z,157912,2017-12-08T00:00:00.000Z,2017-12-09T00:00:00.000Z
2017-12-09T00:00:00.000Z,157347,2017-12-09T00:00:00.000Z,2017-12-10T00:00:00.000Z
2017-12-10T00:00:00.000Z,156341,2017-12-10T00:00:00.000Z,2017-12-11T00:00:00.000Z
2017-12-11T00:00:00.000Z,170151,2017-12-11T00:00:00.000Z,2017-12-12T00:00:00.000Z
2017-12-12T00:00:00.000Z,156539,2017-12-12T00:00:00.000Z,2017-12-13T00:00:00.000Z
2017-12-13T00:00:00.000Z,147525,2017-12-13T00:00:00.000Z,2017-12-14T00:00:00.000Z
2017-12-14T00:00:00.000Z,163346,2017-12-14T00:00:00.000Z,2017-12-15T00:00:00.000Z
2017-12-15T00:00:00.000Z,149799,2017-12-15T00:00:00.000Z,2017-12-16T00:00:00.000Z
2017-12-16T00:00:00.000Z,135420,2017-12-16T00:00:00.000Z,2017-12-17T00:00:00.000Z
2017-12-17T00:00:00.000Z,136256,2017-12-17T00:00:00.000Z,2017-12-18T00:00:00.000Z
2017-12-18T00:00:00.000Z,144172,2017-12-18T00:00:00.000Z,2017-12-19T00:00:00.000Z
2017-12-19T00:00:00.000Z,145915,2017-12-19T00:00:00.000Z,2017-12-20T00:00:00.000Z
2017-12-20T00:00:00.000Z,161122,2017-12-20T00:00:00.000Z,2017-12-21T00:00:00.000Z
2017-12-21T00:00:00.000Z,148512,2017-12-21T00:00:00.000Z,2017-12-22T00:00:00.000Z
2017-12-22T00:00:00.000Z,139526,2017-12-22T00:00:00.000Z,2017-12-23T00:00:00.000Z
2017-12-23T00:00:00.000Z,137515,2017-12-23T00:00:00.000Z,2017-12-24T00:00:00.000Z
2017-12-24T00:00:00.000Z,121793,2017-12-24T00:00:00.000Z,2017-12-25T00:00:00.000Z
2017-12-25T00:00:00.000Z,116059,2017-12-25T00:00:00.000Z,2017-12-26T00:00:00.000Z
2017-12-26T00:00:00.000Z,135142,2017-12-26T00:00:00.000Z,2017-12-27T00:00:00.000Z
2017-12-27T00:00:00.000Z,147494,2017-12-27T00:00:00.000Z,2017-12-28T00:00:00.000Z
2017-12-28T00:00:00.000Z,144881,2017-12-28T00:00:00.000Z,2017-12-29T00:00:00.000Z
2017-12-29T00:00:00.000Z,153603,2017-12-29T00:00:00.000Z,2017-12-30T00:00:00.000Z
2017-12-30T00:00:00.000Z,160738,2017-12-30T00:00:00.000Z,2017-12-31T00:00:00.000Z
2017-12-31T00:00:00.000Z,144660,2017-12-31T00:00:00.000Z,2018-01-01T00:00:00.000Z
2018-01-01T00:00:00.000Z,147620,2018-01-01T00:00:00.000Z,2018-01-02T00:00:00.000Z
2018-01-02T00:00:00.000Z,165356,2018-01-02T00:00:00.000Z,2018-01-03T00:00:00.000Z
2018-01-03T00:00:00.000Z,162792,2018-01-03T00:00:00.000Z,2018-01-04T00:00:00.000Z
2018-01-04T00:00:00.000Z,166467,2018-01-04T00:00:00.000Z,2018-01-05T00:00:00.000Z
2018-01-05T00:00:00.000Z,161495,2018-01-05T00:00:00.000Z,2018-01-06T00:00:00.000Z
2018-01-06T00:00:00.000Z,165500,2018-01-06T00:00:00.000Z,2018-01-07T00:00:00.000Z
2018-01-07T00:00:00.000Z,156692,2018-01-07T00:00:00.000Z,2018-01-08T00:00:00.000Z
2018-01-08T00:00:00.000Z,166973,2018-01-08T00:00:00.000Z,2018-01-09T00:00:00.000Z
2018-01-09T00:00:00.000Z,173459,2018-01-09T00:00:00.000Z,2018-01-10T00:00:00.000Z
2018-01-10T00:00:00.000Z,173566,2018-01-10T00:00:00.000Z,2018-01-11T00:00:00.000Z
2018-01-11T00:00:00.000Z,171129,2018-01-11T00:00:00.000Z,2018-01-12T00:00:00.000Z
2018-01-12T00:00:00.000Z,164046,2018-01-12T00:00:00.000Z,2018-01-13T00:00:00.000Z
2018-01-13T00:00:00.000Z,177189,2018-01-13T00:00:00.000Z,2018-01-14T00:00:00.000Z
2018-01-14T00:00:00.000Z,210967,2018-01-14T00:00:00.000Z,2018-01-15T00:00:00.000Z
2018-01-15T00:00:00.000Z,180229,2018-01-15T00:00:00.000Z,2018-01-16T00:00:00.000Z
2018-01-16T00:00:00.000Z,166109,2018-01-16T00:00:00.000Z,2018-01-17T00:00:00.000Z
2018-01-17T00:00:00.000Z,164399,2018-01-17T00:00:00.000Z,2018-01-18T00:00:00.000Z
2018-01-18T00:00:00.000Z,164413,2018-01-18T00:00:00.000Z,2018-01-19T00:00:00.000Z
2018-01-19T00:00:00.000Z,153445,2018-01-19T00:00:00.000Z,2018-01-20T00:00:00.000Z
2018-01-20T00:00:00.000Z,152982,2018-01-20T00:00:00.000Z,2018-01-21T00:00:00.000Z
2018-01-21T00:00:00.000Z,154002,2018-01-21T00:00:00.000Z,2018-01-22T00:00:00.000Z
2018-01-22T00:00:00.000Z,160493,2018-01-22T00:00:00.000Z,2018-01-23T00:00:00.000Z
2018-01-23T00:00:00.000Z,168170,2018-01-23T00:00:00.000Z,2018-01-24T00:00:00.000Z
2018-01-24T00:00:00.000Z,167911,2018-01-24T00:00:00.000Z,2018-01-25T00:00:00.000Z
2018-01-25T00:00:00.000Z,162857,2018-01-25T00:00:00.000Z,2018-01-26T00:00:00.000Z
2018-01-26T00:00:00.000Z,166266,2018-01-26T00:00:00.000Z,2018-01-27T00:00:00.000Z
2018-01-27T00:00:00.000Z,148013,2018-01-27T00:00:00.000Z,2018-01-28T00:00:00.000Z
2018-01-28T00:00:00.000Z,164096,2018-01-28T00:00:00.000Z,2018-01-29T00:00:00.000Z
2018-01-29T00:00:00.000Z,171183,2018-01-29T00:00:00.000Z,2018-01-30T00:00:00.000Z
2018-01-30T00:00:00.000Z,168560,2018-01-30T00:00:00.000Z,2018-01-31T00:00:00.000Z
2018-01-31T00:00:00.000Z,159864,2018-01-31T00:00:00.000Z,2018-02-01T00:00:00.000Z
2018-02-01T00:00:00.000Z,159425,2018-02-01T00:00:00.000Z,2018-02-02T00:00:00.000Z
2018-02-02T00:00:00.000Z,154577,2018-02-02T00:00:00.000Z,2018-02-03T00:00:00.000Z
2018-02-03T00:00:00.000Z,149634,2018-02-03T00:00:00.000Z,2018-02-04T00:00:00.000Z
2018-02-04T00:00:00.000Z,158620,2018-02-04T00:00:00.000Z,2018-02-05T00:00:00.000Z
2018-02-05T00:00:00.000Z,160921,2018-02-05T00:00:00.000Z,2018-02-06T00:00:00.000Z
2018-02-06T00:00:00.000Z,159263,2018-02-06T00:00:00.000Z,2018-02-07T00:00:00.000Z
2018-02-07T00:00:00.000Z,157938,2018-02-07T00:00:00.000Z,2018-02-08T00:00:00.000Z
2018-02-08T00:00:00.000Z,154646,2018-02-08T00:00:00.000Z,2018-02-09T00:00:00.000Z
2018-02-09T00:00:00.000Z,151675,2018-02-09T00:00:00.000Z,2018-02-10T00:00:00.000Z
2018-02-10T00:00:00.000Z,144788,2018-02-10T00:00:00.000Z,2018-02-11T00:00:00.000Z
2018-02-11T00:00:00.000Z,165565,2018-02-11T00:00:00.000Z,2018-02-12T00:00:00.000Z
2018-02-12T00:00:00.000Z,168202,2018-02-12T00:00:00.000Z,2018-02-13T00:00:00.000Z
2018-02-13T00:00:00.000Z,167340,2018-02-13T00:00:00.000Z,2018-02-14T00:00:00.000Z
2018-02-14T00:00:00.000Z,166997,2018-02-14T00:00:00.000Z,2018-02-15T00:00:00.000Z
2018-02-15T00:00:00.000Z,161219,2018-02-15T00:00:00.000Z,2018-02-16T00:00:00.000Z
2018-02-16T00:00:00.000Z,171980,2018-02-16T00:00:00.000Z,2018-02-17T00:00:00.000Z
2018-02-17T00:00:00.000Z,160968,2018-02-17T00:00:00.000Z,2018-02-18T00:00:00.000Z
2018-02-18T00:00:00.000Z,175610,2018-02-18T00:00:00.000Z,2018-02-19T00:00:00.000Z
2018-02-19T00:00:00.000Z,168624,2018-02-19T00:00:00.000Z,2018-02-20T00:00:00.000Z
2018-02-20T00:00:00.000Z,184158,2018-02-20T00:00:00.000Z,2018-02-21T00:00:00.000Z
2018-02-21T00:00:00.000Z,171088,2018-02-21T00:00:00.000Z,2018-02-22T00:00:00.000Z
2018-02-22T00:00:00.000Z,166630,2018-02-22T00:00:00.000Z,2018-02-23T00:00:00.000Z
2018-02-23T00:00:00.000Z,164676,2018-02-23T00:00:00.000Z,2018-02-24T00:00:00.000Z
2018-02-24T00:00:00.000Z,167716,2018-02-24T00:00:00.000Z,2018-02-25T00:00:00.000Z
2018-02-25T00:00:00.000Z,165898,2018-02-25T00:00:00.000Z,2018-02-26T00:00:00.000Z
2018-02-26T00:00:00.000Z,164892,2018-02-26T00:00:00.000Z,2018-02-27T00:00:00.000Z
2018-02-27T00:00:00.000Z,164089,2018-02-27T00:00:00.000Z,2018-02-28T00:00:00.000Z
2018-02-28T00:00:00.000Z,164236,2018-02-28T00:00:00.000Z,2018-03-01T00:00:00.000Z
2018-03-01T00:00:00.000Z,157862,2018-03-01T00:00:00.000Z,2018-03-02T00:00:00.000Z
2018-03-02T00:00:00.000Z,162370,2018-03-02T00:00:00.000Z,2018-03-03T00:00:00.000Z
2018-03-03T00:00:00.000Z,148507,2018-03-03T00:00:00.000Z,2018-03-04T00:00:00.000Z
2018-03-04T00:00:00.000Z,154449,2018-03-04T00:00:00.000Z,2018-03-05T00:00:00.000Z
2018-03-05T00:00:00.000Z,156779,2018-03-05T00:00:00.000Z,2018-03-06T00:00:00.000Z
2018-03-06T00:00:00.000Z,157565,2018-03-06T00:00:00.000Z,2018-03-07T00:00:00.000Z
2018-03-07T00:00:00.000Z,166933,2018-03-07T00:00:00.000Z,2018-03-08T00:00:00.000Z
2018-03-08T00:00:00.000Z,156057,2018-03-08T00:00:00.000Z,2018-03-09T00:00:00.000Z
2018-03-09T00:00:00.000Z,155320,2018-03-09T00:00:00.000Z,2018-03-10T00:00:00.000Z
2018-03-10T00:00:00.000Z,150480,2018-03-10T00:00:00.000Z,2018-03-11T00:00:00.000Z
2018-03-11T00:00:00.000Z,156833,2018-03-11T00:00:00.000Z,2018-03-12T00:00:00.000Z
2018-03-12T00:00:00.000Z,152533,2018-03-12T00:00:00.000Z,2018-03-13T00:00:00.000Z
2018-03-13T00:00:00.000Z,155038,2018-03-13T00:00:00.000Z,2018-03-14T00:00:00.000Z
2018-03-14T00:00:00.000Z,155254,2018-03-14T00:00:00.000Z,2018-03-15T00:00:00.000Z
2018-03-15T00:00:00.000Z,156103,2018-03-15T00:00:00.000Z,2018-03-16T00:00:00.000Z
2018-03-16T00:00:00.000Z,160043,2018-03-16T00:00:00.000Z,2018-03-17T00:00:00.000Z
2018-03-17T00:00:00.000Z,166447,2018-03-17T00:00:00.000Z,2018-03-18T00:00:00.000Z
2018-03-18T00:00:00.000Z,166464,2018-03-18T00:00:00.000Z,2018-03-19T00:00:00.000Z
2018-03-19T00:00:00.000Z,169284,2018-03-19T00:00:00.000Z,2018-03-20T00:00:00.000Z
2018-03-20T00:00:00.000Z,187545,2018-03-20T00:00:00.000Z,2018-03-21T00:00:00.000Z
2018-03-21T00:00:00.000Z,210076,2018-03-21T00:00:00.000Z,2018-03-22T00:00:00.000Z
2018-03-22T00:00:00.000Z,207271,2018-03-22T00:00:00.000Z,2018-03-23T00:00:00.000Z
2018-03-23T00:00:00.000Z,165870,2018-03-23T00:00:00.000Z,2018-03-24T00:00:00.000Z
2018-03-24T00:00:00.000Z,148417,2018-03-24T00:00:00.000Z,2018-03-25T00:00:00.000Z
2018-03-25T00:00:00.000Z,143529,2018-03-25T00:00:00.000Z,2018-03-26T00:00:00.000Z
2018-03-26T00:00:00.000Z,166211,2018-03-26T00:00:00.000Z,2018-03-27T00:00:00.000Z
2018-03-27T00:00:00.000Z,168771,2018-03-27T00:00:00.000Z,2018-03-28T00:00:00.000Z
2018-03-28T00:00:00.000Z,181408,2018-03-28T00:00:00.000Z,2018-03-29T00:00:00.000Z
2018-03-29T00:00:00.000Z,175781,2018-03-29T00:00:00.000Z,2018-03-30T00:00:00.000Z
2018-03-30T00:00:00.000Z,175398,2018-03-30T00:00:00.000Z,2018-03-31T00:00:00.000Z
2018-03-31T00:00:00.000Z,155814,2018-03-31T00:00:00.000Z,2018-04-01T00:00:00.000Z
2018-04-01T00:00:00.000Z,181178,2018-04-01T00:00:00.000Z,2018-04-02T00:00:00.000Z
2018-04-02T00:00:00.000Z,206545,2018-04-02T00:00:00.000Z,2018-04-03T00:00:00.000Z
2018-04-03T00:00:00.000Z,191848,2018-04-03T00:00:00.000Z,2018-04-04T00:00:00.000Z
2018-04-04T00:00:00.000Z,185828,2018-04-04T00:00:00.000Z,2018-04-05T00:00:00.000Z
2018-04-05T00:00:00.000Z,173781,2018-04-05T00:00:00.000Z,2018-04-06T00:00:00.000Z
2018-04-06T00:00:00.000Z,166036,2018-04-06T00:00:00.000Z,2018-04-07T00:00:00.000Z
2018-04-07T00:00:00.000Z,145089,2018-04-07T00:00:00.000Z,2018-04-08T00:00:00.000Z
2018-04-08T00:00:00.000Z,156305,2018-04-08T00:00:00.000Z,2018-04-09T00:00:00.000Z
2018-04-09T00:00:00.000Z,160846,2018-04-09T00:00:00.000Z,2018-04-10T00:00:00.000Z
2018-04-10T00:00:00.000Z,158898,2018-04-10T00:00:00.000Z,2018-04-11T00:00:00.000Z
2018-04-11T00:00:00.000Z,155726,2018-04-11T00:00:00.000Z,2018-04-12T00:00:00.000Z
2018-04-12T00:00:00.000Z,159487,2018-04-12T00:00:00.000Z,2018-04-13T00:00:00.000Z
2018-04-13T00:00:00.000Z,149175,2018-04-13T00:00:00.000Z,2018-04-14T00:00:00.000Z
2018-04-14T00:00:00.000Z,143685,2018-04-14T00:00:00.000Z,2018-04-15T00:00:00.000Z
2018-04-15T00:00:00.000Z,164692,2018-04-15T00:00:00.000Z,2018-04-16T00:00:00.000Z
2018-04-16T00:00:00.000Z,160859,2018-04-16T00:00:00.000Z,2018-04-17T00:00:00.000Z
2018-04-17T00:00:00.000Z,158790,2018-04-17T00:00:00.000Z,2018-04-18T00:00:00.000Z
2018-04-18T00:00:00.000Z,155426,2018-04-18T00:00:00.000Z,2018-04-19T00:00:00.000Z
2018-04-19T00:00:00.000Z,151965,2018-04-19T00:00:00.000Z,2018-04-20T00:00:00.000Z
2018-04-20T00:00:00.000Z,151904,2018-04-20T00:00:00.000Z,2018-04-21T00:00:00.000Z
2018-04-21T00:00:00.000Z,142564,2018-04-21T00:00:00.000Z,2018-04-22T00:00:00.000Z
2018-04-22T00:00:00.000Z,144512,2018-04-22T00:00:00.000Z,2018-04-23T00:00:00.000Z
2018-04-23T00:00:00.000Z,158236,2018-04-23T00:00:00.000Z,2018-04-24T00:00:00.000Z
2018-04-24T00:00:00.000Z,155809,2018-04-24T00:00:00.000Z,2018-04-25T00:00:00.000Z
2018-04-25T00:00:00.000Z,153789,2018-04-25T00:00:00.000Z,2018-04-26T00:00:00.000Z
2018-04-26T00:00:00.000Z,152579,2018-04-26T00:00:00.000Z,2018-04-27T00:00:00.000Z
2018-04-27T00:00:00.000Z,146337,2018-04-27T00:00:00.000Z,2018-04-28T00:00:00.000Z
2018-04-28T00:00:00.000Z,141155,2018-04-28T00:00:00.000Z,2018-04-29T00:00:00.000Z
2018-04-29T00:00:00.000Z,153518,2018-04-29T00:00:00.000Z,2018-04-30T00:00:00.000Z
2018-04-30T00:00:00.000Z,150913,2018-04-30T00:00:00.000Z,2018-05-01T00:00:00.000Z
2018-05-01T00:00:00.000Z,145295,2018-05-01T00:00:00.000Z,2018-05-02T00:00:00.000Z
2018-05-02T00:00:00.000Z,150615,2018-05-02T00:00:00.000Z,2018-05-03T00:00:00.000Z
2018-05-03T00:00:00.000Z,144768,2018-05-03T00:00:00.000Z,2018-05-04T00:00:00.000Z
2018-05-04T00:00:00.000Z,151902,2018-05-04T00:00:00.000Z,2018-05-05T00:00:00.000Z
2018-05-05T00:00:00.000Z,144930,2018-05-05T00:00:00.000Z,2018-05-06T00:00:00.000Z
2018-05-06T00:00:00.000Z,144647,2018-05-06T00:00:00.000Z,2018-05-07T00:00:00.000Z
2018-05-07T00:00:00.000Z,147557,2018-05-07T00:00:00.000Z,2018-05-08T00:00:00.000Z
2018-05-08T00:00:00.000Z,149653,2018-05-08T00:00:00.000Z,2018-05-09T00:00:00.000Z
2018-05-09T00:00:00.000Z,149656,2018-05-09T00:00:00.000Z,2018-05-10T00:00:00.000Z
2018-05-10T00:00:00.000Z,151519,2018-05-10T00:00:00.000Z,2018-05-11T00:00:00.000Z
2018-05-11T00:00:00.000Z,138200,2018-05-11T00:00:00.000Z,2018-05-12T00:00:00.000Z
2018-05-12T00:00:00.000Z,160513,2018-05-12T00:00:00.000Z,2018-05-13T00:00:00.000Z
2018-05-13T00:00:00.000Z,151099,2018-05-13T00:00:00.000Z,2018-05-14T00:00:00.000Z
2018-05-14T00:00:00.000Z,201036,2018-05-14T00:00:00.000Z,2018-05-15T00:00:00.000Z
2018-05-15T00:00:00.000Z,157390,2018-05-15T00:00:00.000Z,2018-05-16T00:00:00.000Z
2018-05-16T00:00:00.000Z,157621,2018-05-16T00:00:00.000Z,2018-05-17T00:00:00.000Z
2018-05-17T00:00:00.000Z,144715,2018-05-17T00:00:00.000Z,2018-05-18T00:00:00.000Z
2018-05-18T00:00:00.000Z,140537,2018-05-18T00:00:00.000Z,2018-05-19T00:00:00.000Z
2018-05-19T00:00:00.000Z,134291,2018-05-19T00:00:00.000Z,2018-05-20T00:00:00.000Z
2018-05-20T00:00:00.000Z,141075,2018-05-20T00:00:00.000Z,2018-05-21T00:00:00.000Z
2018-05-21T00:00:00.000Z,145669,2018-05-21T00:00:00.000Z,2018-05-22T00:00:00.000Z
2018-05-22T00:00:00.000Z,147347,2018-05-22T00:00:00.000Z,2018-05-23T00:00:00.000Z
2018-05-23T00:00:00.000Z,154670,2018-05-23T00:00:00.000Z,2018-05-24T00:00:00.000Z
2018-05-24T00:00:00.000Z,144242,2018-05-24T00:00:00.000Z,2018-05-25T00:00:00.000Z
2018-05-25T00:00:00.000Z,135805,2018-05-25T00:00:00.000Z,2018-05-26T00:00:00.000Z
2018-05-26T00:00:00.000Z,131443,2018-05-26T00:00:00.000Z,2018-05-27T00:00:00.000Z
2018-05-27T00:00:00.000Z,140799,2018-05-27T00:00:00.000Z,2018-05-28T00:00:00.000Z
2018-05-28T00:00:00.000Z,139966,2018-05-28T00:00:00.000Z,2018-05-29T00:00:00.000Z
2018-05-29T00:00:00.000Z,146379,2018-05-29T00:00:00.000Z,2018-05-30T00:00:00.000Z
2018-05-30T00:00:00.000Z,142439,2018-05-30T00:00:00.000Z,2018-05-31T00:00:00.000Z
2018-05-31T00:00:00.000Z,140801,2018-05-31T00:00:00.000Z,2018-06-01T00:00:00.000Z
2018-06-01T00:00:00.000Z,138374,2018-06-01T00:00:00.000Z,2018-06-02T00:00:00.000Z
2018-06-02T00:00:00.000Z,134986,2018-06-02T00:00:00.000Z,2018-06-03T00:00:00.000Z
2018-06-03T00:00:00.000Z,132069,2018-06-03T00:00:00.000Z,2018-06-04T00:00:00.000Z
